정책단위사업,정책단위사업.1,합계금액,지역명
정책사업,단위사업,0.0,경북
인적자원 운용,인적자원 운용,70510000.0,경북
,교직원보수,0.0,경북
,기타 교직원 보수,50980000.0,경북
,교직원 복지 및 역량강화,19530000.0,경북
학생복지/교육격차 해소,학생복지/교육격차 해소,338987000.0,경북
,급식 관리,232448000.0,경북
,기숙사 관리,0.0,경북
,보건관리,98779000.0,경북
,교육격차 해소,0.0,경북
,학생복지,7760000.0,경북
기본적 교육활동,기본적 교육활동,380481000.0,경북
,교과 활동,198840000.0,경북
,창의적 체험활동,176641000.0,경북
,자유학기(년) 활동,5000000.0,경북
선택적 교육활동,선택적 교육활동,364385000.0,경북
,방과후학교 운영,285545000.0,경북
,직업교육,0.0,경북
,국제교육,0.0,경북
,독서활동,64340000.0,경북
,교기육성,13500000.0,경북
,기타 선택적 교육활동,1000000.0,경북
교육활동 지원,교육활동 지원,216617000.0,경북
,교무업무 운영,50310000.0,경북
,생활지도 운영,60440000.0,경북
,연구학교 운영,32380000.0,경북
,학습지원실 운영,59887000.0,경북
,교육여건 개선,13600000.0,경북
학교 일반운영,학교 일반운영,641235000.0,경북
,학교기관운영,206775000.0,경북
,시설 장비 유지,423445000.0,경북
,학교운영 협력,11015000.0,경북
학교시설 확충,학교시설 확충,0.0,경북
,시설확충 및 개선,0.0,경북
학교 재무활동,학교 재무활동,0.0,경북
,반환금,0.0,경북
,예비비,0.0,경북
세출합계,세출합계,2012215000.0,경북
정책사업,단위사업,0.0,울산
인적자원 운용,인적자원 운용,19861000.0,울산
,교직원보수,0.0,울산
,기타 교직원 보수,3111000.0,울산
,교직원 복지 및 역량강화,16750000.0,울산
학생복지/교육격차 해소,학생복지/교육격차 해소,473117000.0,울산
,급식 관리,424179000.0,울산
,기숙사 관리,0.0,울산
,보건관리,48338000.0,울산
,교육격차 해소,500000.0,울산
,학생복지,100000.0,울산
기본적 교육활동,기본적 교육활동,135724000.0,울산
,교과 활동,83884000.0,울산
,창의적 체험활동,51840000.0,울산
,자유학기(년) 활동,0.0,울산
선택적 교육활동,선택적 교육활동,432485000.0,울산
,방과후학교 운영,394415000.0,울산
,직업교육,0.0,울산
,국제교육,0.0,울산
,독서활동,21250000.0,울산
,교기육성,15220000.0,울산
,기타 선택적 교육활동,1600000.0,울산
교육활동 지원,교육활동 지원,67296000.0,울산
,교무업무 운영,16460000.0,울산
,생활지도 운영,22670000.0,울산
,연구학교 운영,0.0,울산
,학습지원실 운영,28166000.0,울산
,교육여건 개선,0.0,울산
학교 일반운영,학교 일반운영,217885000.0,울산
,학교기관운영,62517000.0,울산
,시설 장비 유지,152818000.0,울산
,학교운영 협력,2550000.0,울산
학교시설 확충,학교시설 확충,0.0,울산
,시설확충 및 개선,0.0,울산
학교 재무활동,학교 재무활동,2780000.0,울산
,반환금,0.0,울산
,예비비,2780000.0,울산
세출합계,세출합계,1349148000.0,울산
정책사업,단위사업,0.0,서울
인적자원 운용,인적자원 운용,10492988000.0,서울
,교직원보수,7511387000.0,서울
,기타 교직원 보수,2384926000.0,서울
,교직원 복지 및 역량강화,596675000.0,서울
학생복지/교육격차 해소,학생복지/교육격차 해소,3682636000.0,서울
,급식 관리,1639253000.0,서울
,기숙사 관리,1436400000.0,서울
,보건관리,294694000.0,서울
,교육격차 해소,39249000.0,서울
,학생복지,273040000.0,서울
기본적 교육활동,기본적 교육활동,1020422000.0,서울
,교과 활동,695794000.0,서울
,창의적 체험활동,286011000.0,서울
,자유학기(년) 활동,38617000.0,서울
선택적 교육활동,선택적 교육활동,412377000.0,서울
,방과후학교 운영,123157000.0,서울
,직업교육,0.0,서울
,국제교육,0.0,서울
,독서활동,187120000.0,서울
,교기육성,10000000.0,서울
,기타 선택적 교육활동,92100000.0,서울
교육활동 지원,교육활동 지원,1089688000.0,서울
,교무업무 운영,350217000.0,서울
,생활지도 운영,160912000.0,서울
,연구학교 운영,107000000.0,서울
,학습지원실 운영,271285000.0,서울
,교육여건 개선,200274000.0,서울
학교 일반운영,학교 일반운영,3367606000.0,서울
,학교기관운영,646503000.0,서울
,시설 장비 유지,2700393000.0,서울
,학교운영 협력,20710000.0,서울
학교시설 확충,학교시설 확충,10000000.0,서울
,시설확충 및 개선,10000000.0,서울
학교 재무활동,학교 재무활동,5000000.0,서울
,반환금,5000000.0,서울
,예비비,0.0,서울
세출합계,세출합계,20080717000.0,서울
정책사업,단위사업,0.0,부산
인적자원 운용,인적자원 운용,24770000.0,부산
,교직원보수,0.0,부산
,기타 교직원 보수,4400000.0,부산
,교직원 복지 및 역량강화,20370000.0,부산
학생복지/교육격차 해소,학생복지/교육격차 해소,3803796000.0,부산
,급식 관리,3487737000.0,부산
,기숙사 관리,0.0,부산
,보건관리,140750000.0,부산
,교육격차 해소,0.0,부산
,학생복지,175309000.0,부산
기본적 교육활동,기본적 교육활동,901709000.0,부산
,교과 활동,518523000.0,부산
,창의적 체험활동,355986000.0,부산
,자유학기(년) 활동,27200000.0,부산
선택적 교육활동,선택적 교육활동,1443949000.0,부산
,방과후학교 운영,987399000.0,부산
,직업교육,0.0,부산
,국제교육,0.0,부산
,독서활동,135210000.0,부산
,교기육성,209966000.0,부산
,기타 선택적 교육활동,111374000.0,부산
교육활동 지원,교육활동 지원,557916000.0,부산
,교무업무 운영,220691000.0,부산
,생활지도 운영,113094000.0,부산
,연구학교 운영,0.0,부산
,학습지원실 운영,123373000.0,부산
,교육여건 개선,100758000.0,부산
학교 일반운영,학교 일반운영,855345000.0,부산
,학교기관운영,337908000.0,부산
,시설 장비 유지,502157000.0,부산
,학교운영 협력,15280000.0,부산
학교시설 확충,학교시설 확충,6000000.0,부산
,시설확충 및 개선,6000000.0,부산
학교 재무활동,학교 재무활동,0.0,부산
,반환금,0.0,부산
,예비비,0.0,부산
세출합계,세출합계,7593485000.0,부산
정책사업,단위사업,0.0,경기
인적자원 운용,인적자원 운용,5735995000.0,경기
,교직원보수,4590512000.0,경기
,기타 교직원 보수,1030987000.0,경기
,교직원 복지 및 역량강화,114496000.0,경기
학생복지/교육격차 해소,학생복지/교육격차 해소,9287651000.0,경기
,급식 관리,8527450000.0,경기
,기숙사 관리,0.0,경기
,보건관리,568722000.0,경기
,교육격차 해소,0.0,경기
,학생복지,191479000.0,경기
기본적 교육활동,기본적 교육활동,2614511000.0,경기
,교과 활동,1400503000.0,경기
,창의적 체험활동,1189742000.0,경기
,자유학기(년) 활동,24266000.0,경기
선택적 교육활동,선택적 교육활동,2480235000.0,경기
,방과후학교 운영,1628261000.0,경기
,직업교육,0.0,경기
,국제교육,0.0,경기
,독서활동,334266000.0,경기
,교기육성,516848000.0,경기
,기타 선택적 교육활동,860000.0,경기
교육활동 지원,교육활동 지원,953129000.0,경기
,교무업무 운영,243059000.0,경기
,생활지도 운영,86978000.0,경기
,연구학교 운영,31100000.0,경기
,학습지원실 운영,409710000.0,경기
,교육여건 개선,182282000.0,경기
학교 일반운영,학교 일반운영,4556794000.0,경기
,학교기관운영,1088832000.0,경기
,시설 장비 유지,3407797000.0,경기
,학교운영 협력,60165000.0,경기
학교시설 확충,학교시설 확충,21500000.0,경기
,시설확충 및 개선,21500000.0,경기
학교 재무활동,학교 재무활동,7116000.0,경기
,반환금,7015000.0,경기
,예비비,101000.0,경기
세출합계,세출합계,25656931000.0,경기
정책사업,단위사업,0.0,대전
인적자원 운용,인적자원 운용,25280000.0,대전
,교직원보수,0.0,대전
,기타 교직원 보수,12960000.0,대전
,교직원 복지 및 역량강화,12320000.0,대전
학생복지/교육격차 해소,학생복지/교육격차 해소,354228000.0,대전
,급식 관리,300515000.0,대전
,기숙사 관리,0.0,대전
,보건관리,26087000.0,대전
,교육격차 해소,0.0,대전
,학생복지,27626000.0,대전
기본적 교육활동,기본적 교육활동,145193000.0,대전
,교과 활동,124520000.0,대전
,창의적 체험활동,20673000.0,대전
,자유학기(년) 활동,0.0,대전
선택적 교육활동,선택적 교육활동,106329000.0,대전
,방과후학교 운영,87532000.0,대전
,직업교육,0.0,대전
,국제교육,0.0,대전
,독서활동,17217000.0,대전
,교기육성,1500000.0,대전
,기타 선택적 교육활동,80000.0,대전
교육활동 지원,교육활동 지원,79558000.0,대전
,교무업무 운영,53328000.0,대전
,생활지도 운영,16242000.0,대전
,연구학교 운영,0.0,대전
,학습지원실 운영,9988000.0,대전
,교육여건 개선,0.0,대전
학교 일반운영,학교 일반운영,221021000.0,대전
,학교기관운영,76004000.0,대전
,시설 장비 유지,143317000.0,대전
,학교운영 협력,1700000.0,대전
학교시설 확충,학교시설 확충,0.0,대전
,시설확충 및 개선,0.0,대전
학교 재무활동,학교 재무활동,762000.0,대전
,반환금,762000.0,대전
,예비비,0.0,대전
세출합계,세출합계,932371000.0,대전
정책사업,단위사업,0.0,충남
인적자원 운용,인적자원 운용,34904000.0,충남
,교직원보수,0.0,충남
,기타 교직원 보수,200000.0,충남
,교직원 복지 및 역량강화,34704000.0,충남
학생복지/교육격차 해소,학생복지/교육격차 해소,1140290000.0,충남
,급식 관리,862403000.0,충남
,기숙사 관리,0.0,충남
,보건관리,99669000.0,충남
,교육격차 해소,0.0,충남
,학생복지,178218000.0,충남
기본적 교육활동,기본적 교육활동,523244000.0,충남
,교과 활동,219546000.0,충남
,창의적 체험활동,291948000.0,충남
,자유학기(년) 활동,11750000.0,충남
선택적 교육활동,선택적 교육활동,625374000.0,충남
,방과후학교 운영,363960000.0,충남
,직업교육,0.0,충남
,국제교육,0.0,충남
,독서활동,49523000.0,충남
,교기육성,203491000.0,충남
,기타 선택적 교육활동,8400000.0,충남
교육활동 지원,교육활동 지원,270870000.0,충남
,교무업무 운영,29282000.0,충남
,생활지도 운영,74750000.0,충남
,연구학교 운영,31500000.0,충남
,학습지원실 운영,40698000.0,충남
,교육여건 개선,94640000.0,충남
학교 일반운영,학교 일반운영,699658000.0,충남
,학교기관운영,225443000.0,충남
,시설 장비 유지,454835000.0,충남
,학교운영 협력,19380000.0,충남
학교시설 확충,학교시설 확충,0.0,충남
,시설확충 및 개선,0.0,충남
학교 재무활동,학교 재무활동,6700000.0,충남
,반환금,0.0,충남
,예비비,6700000.0,충남
세출합계,세출합계,3301040000.0,충남
정책사업,단위사업,0.0,전남
인적자원 운용,인적자원 운용,85974000.0,전남
,교직원보수,0.0,전남
,기타 교직원 보수,55500000.0,전남
,교직원 복지 및 역량강화,30474000.0,전남
학생복지/교육격차 해소,학생복지/교육격차 해소,700409000.0,전남
,급식 관리,570908000.0,전남
,기숙사 관리,0.0,전남
,보건관리,50461000.0,전남
,교육격차 해소,0.0,전남
,학생복지,79040000.0,전남
기본적 교육활동,기본적 교육활동,330220000.0,전남
,교과 활동,82735000.0,전남
,창의적 체험활동,247485000.0,전남
,자유학기(년) 활동,0.0,전남
선택적 교육활동,선택적 교육활동,163034000.0,전남
,방과후학교 운영,128750000.0,전남
,직업교육,0.0,전남
,국제교육,0.0,전남
,독서활동,34284000.0,전남
,교기육성,0.0,전남
,기타 선택적 교육활동,0.0,전남
교육활동 지원,교육활동 지원,289487000.0,전남
,교무업무 운영,103140000.0,전남
,생활지도 운영,28086000.0,전남
,연구학교 운영,30000000.0,전남
,학습지원실 운영,27690000.0,전남
,교육여건 개선,100571000.0,전남
학교 일반운영,학교 일반운영,484976000.0,전남
,학교기관운영,189108000.0,전남
,시설 장비 유지,278188000.0,전남
,학교운영 협력,17680000.0,전남
학교시설 확충,학교시설 확충,0.0,전남
,시설확충 및 개선,0.0,전남
학교 재무활동,학교 재무활동,11641000.0,전남
,반환금,382000.0,전남
,예비비,11259000.0,전남
세출합계,세출합계,2065741000.0,전남
정책사업,단위사업,0.0,제주
인적자원 운용,인적자원 운용,9750000.0,제주
,교직원보수,0.0,제주
,기타 교직원 보수,0.0,제주
,교직원 복지 및 역량강화,9750000.0,제주
학생복지/교육격차 해소,학생복지/교육격차 해소,302587000.0,제주
,급식 관리,238368000.0,제주
,기숙사 관리,0.0,제주
,보건관리,33551000.0,제주
,교육격차 해소,5000000.0,제주
,학생복지,25668000.0,제주
기본적 교육활동,기본적 교육활동,110988000.0,제주
,교과 활동,76040000.0,제주
,창의적 체험활동,34948000.0,제주
,자유학기(년) 활동,0.0,제주
선택적 교육활동,선택적 교육활동,139940000.0,제주
,방과후학교 운영,104840000.0,제주
,직업교육,0.0,제주
,국제교육,0.0,제주
,독서활동,23500000.0,제주
,교기육성,0.0,제주
,기타 선택적 교육활동,11600000.0,제주
교육활동 지원,교육활동 지원,49894000.0,제주
,교무업무 운영,8660000.0,제주
,생활지도 운영,21240000.0,제주
,연구학교 운영,10000000.0,제주
,학습지원실 운영,9994000.0,제주
,교육여건 개선,0.0,제주
학교 일반운영,학교 일반운영,163236000.0,제주
,학교기관운영,40384000.0,제주
,시설 장비 유지,113922000.0,제주
,학교운영 협력,8930000.0,제주
학교시설 확충,학교시설 확충,0.0,제주
,시설확충 및 개선,0.0,제주
학교 재무활동,학교 재무활동,1000000.0,제주
,반환금,0.0,제주
,예비비,1000000.0,제주
세출합계,세출합계,777395000.0,제주
정책사업,단위사업,0.0,충북
인적자원 운용,인적자원 운용,78277000.0,충북
,교직원보수,0.0,충북
,기타 교직원 보수,8565000.0,충북
,교직원 복지 및 역량강화,69712000.0,충북
학생복지/교육격차 해소,학생복지/교육격차 해소,1194807000.0,충북
,급식 관리,1041981000.0,충북
,기숙사 관리,0.0,충북
,보건관리,112051000.0,충북
,교육격차 해소,0.0,충북
,학생복지,40775000.0,충북
기본적 교육활동,기본적 교육활동,722652000.0,충북
,교과 활동,332793000.0,충북
,창의적 체험활동,379859000.0,충북
,자유학기(년) 활동,10000000.0,충북
선택적 교육활동,선택적 교육활동,403743000.0,충북
,방과후학교 운영,290950000.0,충북
,직업교육,0.0,충북
,국제교육,0.0,충북
,독서활동,74729000.0,충북
,교기육성,10630000.0,충북
,기타 선택적 교육활동,27434000.0,충북
교육활동 지원,교육활동 지원,276578000.0,충북
,교무업무 운영,35203000.0,충북
,생활지도 운영,75886000.0,충북
,연구학교 운영,2000000.0,충북
,학습지원실 운영,47289000.0,충북
,교육여건 개선,116200000.0,충북
학교 일반운영,학교 일반운영,767867000.0,충북
,학교기관운영,179770000.0,충북
,시설 장비 유지,573067000.0,충북
,학교운영 협력,15030000.0,충북
학교시설 확충,학교시설 확충,0.0,충북
,시설확충 및 개선,0.0,충북
학교 재무활동,학교 재무활동,9510000.0,충북
,반환금,10000.0,충북
,예비비,9500000.0,충북
세출합계,세출합계,3453434000.0,충북
정책사업,단위사업,0.0,전북
인적자원 운용,인적자원 운용,24075000.0,전북
,교직원보수,0.0,전북
,기타 교직원 보수,3340000.0,전북
,교직원 복지 및 역량강화,20735000.0,전북
학생복지/교육격차 해소,학생복지/교육격차 해소,154314000.0,전북
,급식 관리,90016000.0,전북
,기숙사 관리,0.0,전북
,보건관리,45367000.0,전북
,교육격차 해소,0.0,전북
,학생복지,18931000.0,전북
기본적 교육활동,기본적 교육활동,158110000.0,전북
,교과 활동,89219000.0,전북
,창의적 체험활동,65481000.0,전북
,자유학기(년) 활동,3410000.0,전북
선택적 교육활동,선택적 교육활동,54017000.0,전북
,방과후학교 운영,27996000.0,전북
,직업교육,0.0,전북
,국제교육,0.0,전북
,독서활동,26021000.0,전북
,교기육성,0.0,전북
,기타 선택적 교육활동,0.0,전북
교육활동 지원,교육활동 지원,63415000.0,전북
,교무업무 운영,22975000.0,전북
,생활지도 운영,5060000.0,전북
,연구학교 운영,2000000.0,전북
,학습지원실 운영,26880000.0,전북
,교육여건 개선,6500000.0,전북
학교 일반운영,학교 일반운영,321409000.0,전북
,학교기관운영,130554000.0,전북
,시설 장비 유지,183655000.0,전북
,학교운영 협력,7200000.0,전북
학교시설 확충,학교시설 확충,0.0,전북
,시설확충 및 개선,0.0,전북
학교 재무활동,학교 재무활동,3486000.0,전북
,반환금,0.0,전북
,예비비,3486000.0,전북
세출합계,세출합계,778826000.0,전북
정책사업,단위사업,0.0,강원
인적자원 운용,인적자원 운용,13450000.0,강원
,교직원보수,0.0,강원
,기타 교직원 보수,240000.0,강원
,교직원 복지 및 역량강화,13210000.0,강원
학생복지/교육격차 해소,학생복지/교육격차 해소,453869000.0,강원
,급식 관리,371854000.0,강원
,기숙사 관리,0.0,강원
,보건관리,70721000.0,강원
,교육격차 해소,0.0,강원
,학생복지,11294000.0,강원
기본적 교육활동,기본적 교육활동,200561000.0,강원
,교과 활동,124498000.0,강원
,창의적 체험활동,76063000.0,강원
,자유학기(년) 활동,0.0,강원
선택적 교육활동,선택적 교육활동,108475000.0,강원
,방과후학교 운영,61040000.0,강원
,직업교육,0.0,강원
,국제교육,0.0,강원
,독서활동,36350000.0,강원
,교기육성,3745000.0,강원
,기타 선택적 교육활동,7340000.0,강원
교육활동 지원,교육활동 지원,49384000.0,강원
,교무업무 운영,23662000.0,강원
,생활지도 운영,7260000.0,강원
,연구학교 운영,0.0,강원
,학습지원실 운영,11862000.0,강원
,교육여건 개선,6600000.0,강원
학교 일반운영,학교 일반운영,395961000.0,강원
,학교기관운영,118033000.0,강원
,시설 장비 유지,265318000.0,강원
,학교운영 협력,12610000.0,강원
학교시설 확충,학교시설 확충,0.0,강원
,시설확충 및 개선,0.0,강원
학교 재무활동,학교 재무활동,0.0,강원
,반환금,0.0,강원
,예비비,0.0,강원
세출합계,세출합계,1221700000.0,강원
정책사업,단위사업,0.0,인천
인적자원 운용,인적자원 운용,141706000.0,인천
,교직원보수,0.0,인천
,기타 교직원 보수,89660000.0,인천
,교직원 복지 및 역량강화,52046000.0,인천
학생복지/교육격차 해소,학생복지/교육격차 해소,1252538000.0,인천
,급식 관리,1115217000.0,인천
,기숙사 관리,0.0,인천
,보건관리,100835000.0,인천
,교육격차 해소,920000.0,인천
,학생복지,35566000.0,인천
기본적 교육활동,기본적 교육활동,515904000.0,인천
,교과 활동,378396000.0,인천
,창의적 체험활동,137508000.0,인천
,자유학기(년) 활동,0.0,인천
선택적 교육활동,선택적 교육활동,431431000.0,인천
,방과후학교 운영,184718000.0,인천
,직업교육,0.0,인천
,국제교육,0.0,인천
,독서활동,47332000.0,인천
,교기육성,196361000.0,인천
,기타 선택적 교육활동,3020000.0,인천
교육활동 지원,교육활동 지원,281984000.0,인천
,교무업무 운영,144830000.0,인천
,생활지도 운영,55970000.0,인천
,연구학교 운영,0.0,인천
,학습지원실 운영,54134000.0,인천
,교육여건 개선,27050000.0,인천
학교 일반운영,학교 일반운영,616738000.0,인천
,학교기관운영,205935000.0,인천
,시설 장비 유지,395981000.0,인천
,학교운영 협력,14822000.0,인천
학교시설 확충,학교시설 확충,0.0,인천
,시설확충 및 개선,0.0,인천
학교 재무활동,학교 재무활동,10700000.0,인천
,반환금,0.0,인천
,예비비,10700000.0,인천
세출합계,세출합계,3251001000.0,인천
정책사업,단위사업,0.0,경남
인적자원 운용,인적자원 운용,204503000.0,경남
,교직원보수,0.0,경남
,기타 교직원 보수,152347000.0,경남
,교직원 복지 및 역량강화,52156000.0,경남
학생복지/교육격차 해소,학생복지/교육격차 해소,3274131000.0,경남
,급식 관리,2653677000.0,경남
,기숙사 관리,170054000.0,경남
,보건관리,122349000.0,경남
,교육격차 해소,12006000.0,경남
,학생복지,316045000.0,경남
기본적 교육활동,기본적 교육활동,976649000.0,경남
,교과 활동,548610000.0,경남
,창의적 체험활동,428039000.0,경남
,자유학기(년) 활동,0.0,경남
선택적 교육활동,선택적 교육활동,802089000.0,경남
,방과후학교 운영,615476000.0,경남
,직업교육,0.0,경남
,국제교육,0.0,경남
,독서활동,141553000.0,경남
,교기육성,41760000.0,경남
,기타 선택적 교육활동,3300000.0,경남
교육활동 지원,교육활동 지원,559703000.0,경남
,교무업무 운영,279940000.0,경남
,생활지도 운영,83965000.0,경남
,연구학교 운영,0.0,경남
,학습지원실 운영,40324000.0,경남
,교육여건 개선,155474000.0,경남
학교 일반운영,학교 일반운영,1284657000.0,경남
,학교기관운영,404272000.0,경남
,시설 장비 유지,863757000.0,경남
,학교운영 협력,16628000.0,경남
학교시설 확충,학교시설 확충,0.0,경남
,시설확충 및 개선,0.0,경남
학교 재무활동,학교 재무활동,8584000.0,경남
,반환금,0.0,경남
,예비비,8584000.0,경남
세출합계,세출합계,7110316000.0,경남
정책사업,단위사업,0.0,대구
인적자원 운용,인적자원 운용,4749000.0,대구
,교직원보수,0.0,대구
,기타 교직원 보수,0.0,대구
,교직원 복지 및 역량강화,4749000.0,대구
학생복지/교육격차 해소,학생복지/교육격차 해소,110581000.0,대구
,급식 관리,84073000.0,대구
,기숙사 관리,0.0,대구
,보건관리,22708000.0,대구
,교육격차 해소,0.0,대구
,학생복지,3800000.0,대구
기본적 교육활동,기본적 교육활동,100696000.0,대구
,교과 활동,53071000.0,대구
,창의적 체험활동,47625000.0,대구
,자유학기(년) 활동,0.0,대구
선택적 교육활동,선택적 교육활동,252046000.0,대구
,방과후학교 운영,224946000.0,대구
,직업교육,0.0,대구
,국제교육,0.0,대구
,독서활동,13100000.0,대구
,교기육성,12000000.0,대구
,기타 선택적 교육활동,2000000.0,대구
교육활동 지원,교육활동 지원,56635000.0,대구
,교무업무 운영,5143000.0,대구
,생활지도 운영,17568000.0,대구
,연구학교 운영,0.0,대구
,학습지원실 운영,33924000.0,대구
,교육여건 개선,0.0,대구
학교 일반운영,학교 일반운영,178613000.0,대구
,학교기관운영,42918000.0,대구
,시설 장비 유지,132575000.0,대구
,학교운영 협력,3120000.0,대구
학교시설 확충,학교시설 확충,0.0,대구
,시설확충 및 개선,0.0,대구
학교 재무활동,학교 재무활동,500000.0,대구
,반환금,0.0,대구
,예비비,500000.0,대구
세출합계,세출합계,703820000.0,대구
정책사업,단위사업,0.0,광주
인적자원 운용,인적자원 운용,22400000.0,광주
,교직원보수,0.0,광주
,기타 교직원 보수,0.0,광주
,교직원 복지 및 역량강화,22400000.0,광주
학생복지/교육격차 해소,학생복지/교육격차 해소,378901000.0,광주
,급식 관리,318098000.0,광주
,기숙사 관리,0.0,광주
,보건관리,23353000.0,광주
,교육격차 해소,0.0,광주
,학생복지,37450000.0,광주
기본적 교육활동,기본적 교육활동,165673000.0,광주
,교과 활동,113468000.0,광주
,창의적 체험활동,52205000.0,광주
,자유학기(년) 활동,0.0,광주
선택적 교육활동,선택적 교육활동,221638000.0,광주
,방과후학교 운영,207014000.0,광주
,직업교육,0.0,광주
,국제교육,0.0,광주
,독서활동,14624000.0,광주
,교기육성,0.0,광주
,기타 선택적 교육활동,0.0,광주
교육활동 지원,교육활동 지원,285066000.0,광주
,교무업무 운영,10750000.0,광주
,생활지도 운영,18900000.0,광주
,연구학교 운영,0.0,광주
,학습지원실 운영,17416000.0,광주
,교육여건 개선,238000000.0,광주
학교 일반운영,학교 일반운영,226004000.0,광주
,학교기관운영,62992000.0,광주
,시설 장비 유지,157942000.0,광주
,학교운영 협력,5070000.0,광주
학교시설 확충,학교시설 확충,0.0,광주
,시설확충 및 개선,0.0,광주
학교 재무활동,학교 재무활동,100000.0,광주
,반환금,0.0,광주
,예비비,100000.0,광주
세출합계,세출합계,1299782000.0,광주
